case_id,impl,batch_id,sample_index,time_s
usgs_earthquakes,rust,6,11,0.000012162
usgs_earthquakes,rust,6,12,0.000012273
usgs_earthquakes,rust,6,13,0.000012453
usgs_earthquakes,rust,6,14,0.000012334
usgs_earthquakes,rust,6,15,0.000012003
usgs_earthquakes,rust,6,16,0.000012113
usgs_earthquakes,rust,6,17,0.000012122
usgs_earthquakes,rust,6,18,0.000012253
usgs_earthquakes,rust,6,19,0.000012363
usgs_earthquakes,rust,6,20,0.000012503
usgs_earthquakes,rust,6,21,0.000026119
usgs_earthquakes,rust,6,22,0.000013034
usgs_earthquakes,rust,6,23,0.000012072
usgs_earthquakes,rust,6,24,0.000012353
usgs_earthquakes,rust,6,25,0.000012083
usgs_earthquakes,rust,6,26,0.000011962
usgs_earthquakes,rust,6,27,0.000012253
usgs_earthquakes,rust,6,28,0.000011982
usgs_earthquakes,rust,6,29,0.000011993
usgs_earthquakes,rust,6,30,0.000012423
usgs_earthquakes,rust,6,31,0.000012393
usgs_earthquakes,rust,6,32,0.000012433
usgs_earthquakes,rust,6,33,0.000012033
usgs_earthquakes,rust,6,34,0.000012012
usgs_earthquakes,rust,6,35,0.000012203
usgs_earthquakes,rust,6,36,0.000012323
usgs_earthquakes,rust,6,37,0.000012063
usgs_earthquakes,rust,6,38,0.000012092
usgs_earthquakes,rust,6,39,0.000011993
usgs_earthquakes,rust,6,40,0.000012213
usgs_earthquakes,cpp,1,0,0.000017894
usgs_earthquakes,cpp,1,1,0.000017602
usgs_earthquakes,cpp,1,2,0.000017492
usgs_earthquakes,cpp,1,3,0.000017543
usgs_earthquakes,cpp,1,4,0.000017572
usgs_earthquakes,cpp,1,5,0.000017593
usgs_earthquakes,cpp,1,6,0.000017603
usgs_earthquakes,cpp,1,7,0.000017623
usgs_earthquakes,cpp,1,8,0.000017613
usgs_earthquakes,cpp,1,9,0.000017633
usgs_earthquakes,cpp,1,10,0.000017643
usgs_earthquakes,cpp,1,11,0.000017573
usgs_earthquakes,cpp,1,12,0.000017682
usgs_earthquakes,cpp,1,13,0.000017632
usgs_earthquakes,cpp,1,14,0.000017653
usgs_earthquakes,cpp,1,15,0.000017583
usgs_earthquakes,cpp,1,16,0.000017573
usgs_earthquakes,cpp,1,17,0.000017513
usgs_earthquakes,cpp,1,18,0.000017873
usgs_earthquakes,cpp,1,19,0.000017603
usgs_earthquakes,cpp,1,20,0.000017573
usgs_earthquakes,cpp,1,21,0.000017652
usgs_earthquakes,cpp,1,22,0.000017552
usgs_earthquakes,cpp,1,23,0.000017543
usgs_earthquakes,cpp,1,24,0.000017613
usgs_earthquakes,cpp,1,25,0.000017562
usgs_earthquakes,cpp,1,26,0.000017523
usgs_earthquakes,cpp,1,27,0.000017653
usgs_earthquakes,cpp,1,28,0.000017533
usgs_earthquakes,cpp,1,29,0.000017552
usgs_earthquakes,cpp,1,30,0.000017603
usgs_earthquakes,cpp,1,31,0.000017603
usgs_earthquakes,cpp,1,32,0.000017583
usgs_earthquakes,cpp,1,33,0.000017473
usgs_earthquakes,cpp,1,34,0.000017572
usgs_earthquakes,cpp,1,35,0.000017623
usgs_earthquakes,cpp,1,36,0.000017653
usgs_earthquakes,cpp,1,37,0.000017573
usgs_earthquakes,cpp,1,38,0.000017653
usgs_earthquakes,cpp,1,39,0.000017703
usgs_earthquakes,cpp,1,40,0.000017583
nist_strd,rust,6,0,0.058320610
nist_strd,rust,6,1,0.058620899
nist_strd,rust,6,2,0.058349304
nist_strd,rust,6,3,0.057996146
nist_strd,rust,6,4,0.058094810
nist_strd,rust,6,5,0.058387024
nist_strd,rust,6,6,0.058222157
nist_strd,rust,6,7,0.058022084
nist_strd,rust,6,8,0.058430955
nist_strd,rust,6,9,0.058247093
nist_strd,rust,6,10,0.058450662
nist_strd,rust,6,11,0.064242673
nist_strd,rust,6,12,0.058202811
nist_strd,rust,6,13,0.058359041
nist_strd,rust,6,14,0.058344565
nist_strd,rust,6,15,0.058260569
nist_strd,rust,6,16,0.058245190
nist_strd,rust,6,17,0.058452857
nist_strd,rust,6,18,0.058343002
nist_strd,rust,6,19,0.058390491
nist_strd,rust,6,20,0.058019360
nist_strd,rust,6,21,0.058207309
nist_strd,rust,6,22,0.058424133
nist_strd,rust,6,23,0.058454279
nist_strd,rust,6,24,0.058162897
nist_strd,rust,6,25,0.058368590
nist_strd,rust,6,26,0.058251271
nist_strd,rust,6,27,0.058341589
nist_strd,rust,6,28,0.058140626
nist_strd,rust,6,29,0.058268864
nist_strd,rust,6,30,0.058228129
nist_strd,rust,6,31,0.058428080
nist_strd,rust,6,32,0.058120438
nist_strd,rust,6,33,0.058172886
nist_strd,rust,6,34,0.058166654
nist_strd,rust,6,35,0.058265197
nist_strd,rust,6,36,0.058406691
nist_strd,rust,6,37,0.058296305
nist_strd,rust,6,38,0.058143882
nist_strd,rust,6,39,0.058206929
nist_strd,rust,6,40,0.058276618
cern_dimuon,cpp,6,0,0.000763692
cern_dimuon,cpp,6,1,0.000759113
cern_dimuon,cpp,6,2,0.000760115
cern_dimuon,cpp,6,3,0.000747140
cern_dimuon,cpp,6,4,0.000757180
cern_dimuon,cpp,6,5,0.000759013
cern_dimuon,cpp,6,6,0.000759653
cern_dimuon,cpp,6,7,0.000749625
cern_dimuon,cpp,6,8,0.000759985
cern_dimuon,cpp,6,9,0.000758692
cern_dimuon,cpp,6,10,0.000758772
cern_dimuon,cpp,6,11,0.000745898
cern_dimuon,cpp,6,12,0.000757621
cern_dimuon,cpp,6,13,0.000758532
cern_dimuon,cpp,6,14,0.000763020
cern_dimuon,cpp,6,15,0.000747071
cern_dimuon,cpp,6,16,0.000769772
cern_dimuon,cpp,6,17,0.000760966
cern_dimuon,cpp,6,18,0.000761507
cern_dimuon,cpp,6,19,0.000746219
cern_dimuon,cpp,6,20,0.000762840
cern_dimuon,cpp,6,21,0.000760045
cern_dimuon,cpp,6,22,0.000757520
cern_dimuon,cpp,6,23,0.000745788
cern_dimuon,cpp,6,24,0.000759514
cern_dimuon,cpp,6,25,0.000761838
cern_dimuon,cpp,6,26,0.000759183
cern_dimuon,cpp,6,27,0.000757850
cern_dimuon,cpp,6,28,0.000747953
cern_dimuon,cpp,6,29,0.000758181
cern_dimuon,cpp,6,30,0.000758462
cern_dimuon,cpp,6,31,0.000760896
cern_dimuon,cpp,6,32,0.000747201
cern_dimuon,cpp,6,33,0.000761788
cern_dimuon,cpp,6,34,0.000759443
cern_dimuon,cpp,6,35,0.000757530
cern_dimuon,cpp,6,36,0.000744877
cern_dimuon,cpp,6,37,0.000761307
cern_dimuon,cpp,6,38,0.000759344
cern_dimuon,cpp,6,39,0.000758932
cern_dimuon,cpp,6,40,0.000745187
noaa_co2,cpp,8,0,0.005490560
noaa_co2,cpp,8,1,0.005429116
noaa_co2,cpp,8,2,0.005422442
noaa_co2,cpp,8,3,0.005420319
noaa_co2,cpp,8,4,0.005416562
noaa_co2,cpp,8,5,0.005419958
noaa_co2,cpp,8,6,0.005425929
noaa_co2,cpp,8,7,0.005427192
noaa_co2,cpp,8,8,0.005419567
noaa_co2,cpp,8,9,0.005465864
noaa_co2,cpp,8,10,0.005438152
noaa_co2,cpp,8,11,0.005444744
noaa_co2,cpp,8,12,0.005415990
noaa_co2,cpp,8,13,0.005424838
noaa_co2,cpp,8,14,0.005450755
noaa_co2,cpp,8,15,0.005427502
noaa_co2,cpp,8,16,0.005435687
noaa_co2,cpp,8,17,0.005429966
noaa_co2,cpp,8,18,0.005412715
noaa_co2,cpp,8,19,0.005477755
noaa_co2,cpp,8,20,0.005448882
noaa_co2,cpp,8,21,0.005415039
noaa_co2,cpp,8,22,0.005422613
noaa_co2,cpp,8,23,0.005415961
noaa_co2,cpp,8,24,0.005427712
noaa_co2,cpp,8,25,0.005412114
noaa_co2,cpp,8,26,0.005415329
noaa_co2,cpp,8,27,0.005421000
noaa_co2,cpp,8,28,0.005414137
noaa_co2,cpp,8,29,0.005426952
noaa_co2,cpp,8,30,0.005420158
noaa_co2,cpp,8,31,0.005422633
noaa_co2,cpp,8,32,0.005428664
noaa_co2,cpp,8,33,0.005415550
noaa_co2,cpp,8,34,0.005420058
noaa_co2,cpp,8,35,0.005420609
noaa_co2,cpp,8,36,0.005422393
noaa_co2,cpp,8,37,0.005414328
noaa_co2,cpp,8,38,0.005415850
noaa_co2,cpp,8,39,0.005424877
noaa_co2,cpp,8,40,0.005477966
noaa_co2,cpp,7,0,0.005395082
noaa_co2,cpp,7,1,0.005402665
noaa_co2,cpp,7,2,0.005392707
noaa_co2,cpp,7,3,0.005402846
noaa_co2,cpp,7,4,0.005390924
noaa_co2,cpp,7,5,0.005401434
noaa_co2,cpp,7,6,0.005404770
noaa_co2,cpp,7,7,0.005393709
noaa_co2,cpp,7,8,0.005398989
noaa_co2,cpp,7,9,0.005446167
noaa_co2,cpp,7,10,0.005396133
noaa_co2,cpp,7,11,0.005484428
noaa_co2,cpp,7,12,0.005398158
noaa_co2,cpp,7,13,0.005401408
noaa_co2,cpp,7,14,0.005396451
noaa_co2,cpp,7,15,0.005394036
noaa_co2,cpp,7,16,0.005403704
noaa_co2,cpp,7,17,0.005398214
noaa_co2,cpp,7,18,0.005407682
noaa_co2,cpp,7,19,0.005389647
noaa_co2,cpp,7,20,0.005396421
noaa_co2,cpp,7,21,0.005402192
noaa_co2,cpp,7,22,0.005393195
noaa_co2,cpp,7,23,0.005402702
noaa_co2,cpp,7,24,0.005549065
noaa_co2,cpp,7,25,0.005407852
noaa_co2,cpp,7,26,0.005390780
noaa_co2,cpp,7,27,0.005397763
noaa_co2,cpp,7,28,0.005403143
noaa_co2,cpp,7,29,0.005394918
noaa_co2,cpp,7,30,0.005406099
noaa_co2,cpp,7,31,0.005453838
noaa_co2,cpp,7,32,0.005398975
noaa_co2,cpp,7,33,0.005416418
noaa_co2,cpp,7,34,0.005399687
noaa_co2,cpp,7,35,0.005407572
noaa_co2,cpp,7,36,0.005398945
noaa_co2,cpp,7,37,0.005394307
noaa_co2,cpp,7,38,0.005401510
noaa_co2,cpp,7,39,0.005392684
noaa_co2,cpp,7,40,0.005399556
cern_dimuon,cpp,3,0,0.000749827
cern_dimuon,cpp,3,1,0.000770335
cern_dimuon,cpp,3,2,0.000763762
cern_dimuon,cpp,3,3,0.000761589
cern_dimuon,cpp,3,4,0.000762620
cern_dimuon,cpp,3,5,0.000748584
cern_dimuon,cpp,3,6,0.000762570
cern_dimuon,cpp,3,7,0.000761488
cern_dimuon,cpp,3,8,0.000762140
cern_dimuon,cpp,3,9,0.000748995
cern_dimuon,cpp,3,10,0.000766387
cern_dimuon,cpp,3,11,0.000765586
cern_dimuon,cpp,3,12,0.000760647
cern_dimuon,cpp,3,13,0.000749015
cern_dimuon,cpp,3,14,0.000762350
cern_dimuon,cpp,3,15,0.000764063
cern_dimuon,cpp,3,16,0.000762891
cern_dimuon,cpp,3,17,0.000750668
cern_dimuon,cpp,3,18,0.000762170
cern_dimuon,cpp,3,19,0.000761688
cern_dimuon,cpp,3,20,0.000761407
cern_dimuon,cpp,3,21,0.000748764
cern_dimuon,cpp,3,22,0.000761679
cern_dimuon,cpp,3,23,0.000764814
cern_dimuon,cpp,3,24,0.000762340
cern_dimuon,cpp,3,25,0.000748574
cern_dimuon,cpp,3,26,0.000761328
cern_dimuon,cpp,3,27,0.000762139
cern_dimuon,cpp,3,28,0.000761428
cern_dimuon,cpp,3,29,0.000762150
cern_dimuon,cpp,3,30,0.000751650
cern_dimuon,cpp,3,31,0.000763933
cern_dimuon,cpp,3,32,0.000763532
cern_dimuon,cpp,3,33,0.000762741
cern_dimuon,cpp,3,34,0.000748193
cern_dimuon,cpp,3,35,0.000761398
cern_dimuon,cpp,3,36,0.000761528
cern_dimuon,cpp,3,37,0.000766848
cern_dimuon,cpp,3,38,0.000748865
cern_dimuon,cpp,3,39,0.000763221
cern_dimuon,cpp,3,40,0.000763172
cern_dimuon,cpp,1,0,0.000746630
cern_dimuon,cpp,1,1,0.000767911
cern_dimuon,cpp,1,2,0.000762610
cern_dimuon,cpp,1,3,0.000784100
cern_dimuon,cpp,1,4,0.000750388
cern_dimuon,cpp,1,5,0.000764564
cern_dimuon,cpp,1,6,0.000764474
cern_dimuon,cpp,1,7,0.000759284
cern_dimuon,cpp,1,8,0.000746981
cern_dimuon,cpp,1,9,0.000761028
cern_dimuon,cpp,1,10,0.000766688
cern_dimuon,cpp,1,11,0.000760907
cern_dimuon,cpp,1,12,0.000759314
cern_dimuon,cpp,1,13,0.000749365
cern_dimuon,cpp,1,14,0.000760306
cern_dimuon,cpp,1,15,0.000759225
cern_dimuon,cpp,1,16,0.000761538
cern_dimuon,cpp,1,17,0.000750798
cern_dimuon,cpp,1,18,0.000761748
cern_dimuon,cpp,1,19,0.000761018
cern_dimuon,cpp,1,20,0.000761077
cern_dimuon,cpp,1,21,0.000748745
cern_dimuon,cpp,1,22,0.000771707
cern_dimuon,cpp,1,23,0.000786715
cern_dimuon,cpp,1,24,0.000765957
cern_dimuon,cpp,1,25,0.000748805
cern_dimuon,cpp,1,26,0.000765015
cern_dimuon,cpp,1,27,0.000763512
cern_dimuon,cpp,1,28,0.000787937
cern_dimuon,cpp,1,29,0.000751570
cern_dimuon,cpp,1,30,0.000764604
cern_dimuon,cpp,1,31,0.000764563
cern_dimuon,cpp,1,32,0.000761678
cern_dimuon,cpp,1,33,0.000785894
cern_dimuon,cpp,1,34,0.000750197
cern_dimuon,cpp,1,35,0.000766798
cern_dimuon,cpp,1,36,0.000770354
cern_dimuon,cpp,1,37,0.000762180
cern_dimuon,cpp,1,38,0.000750488
cern_dimuon,cpp,1,39,0.000762660
cern_dimuon,cpp,1,40,0.000762250
noaa_co2,cpp,5,0,0.005462103
noaa_co2,cpp,5,1,0.005445753
noaa_co2,cpp,5,2,0.005454118
noaa_co2,cpp,5,3,0.005439942
noaa_co2,cpp,5,4,0.005443889
noaa_co2,cpp,5,5,0.005450582
noaa_co2,cpp,5,6,0.005449790
noaa_co2,cpp,5,7,0.005456853
noaa_co2,cpp,5,8,0.005445743
noaa_co2,cpp,5,9,0.005453737
noaa_co2,cpp,5,10,0.005439862
noaa_co2,cpp,5,11,0.005481780
noaa_co2,cpp,5,12,0.005462474
noaa_co2,cpp,5,13,0.005449249
noaa_co2,cpp,5,14,0.005439952
noaa_co2,cpp,5,15,0.005443368
noaa_co2,cpp,5,16,0.005446354
noaa_co2,cpp,5,17,0.005456292
noaa_co2,cpp,5,18,0.005448798
noaa_co2,cpp,5,19,0.005448708
noaa_co2,cpp,5,20,0.005453566
noaa_co2,cpp,5,21,0.005441214
noaa_co2,cpp,5,22,0.005478594
noaa_co2,cpp,5,23,0.005451333
noaa_co2,cpp,5,24,0.005444370
noaa_co2,cpp,5,25,0.005452946
noaa_co2,cpp,5,26,0.005443187
noaa_co2,cpp,5,27,0.005448437
noaa_co2,cpp,5,28,0.005449029
noaa_co2,cpp,5,29,0.005454729
noaa_co2,cpp,5,30,0.005444100
noaa_co2,cpp,5,31,0.005453006
noaa_co2,cpp,5,32,0.005446504
noaa_co2,cpp,5,33,0.005465620
noaa_co2,cpp,5,34,0.005441665
noaa_co2,cpp,5,35,0.005448648
noaa_co2,cpp,5,36,0.005449900
noaa_co2,cpp,5,37,0.005442357
noaa_co2,cpp,5,38,0.005446213
noaa_co2,cpp,5,39,0.005440032
noaa_co2,cpp,5,40,0.005448648
usgs_earthquakes,cpp,0,0,0.000017803
usgs_earthquakes,cpp,0,1,0.000017483
usgs_earthquakes,cpp,0,2,0.000017653
usgs_earthquakes,cpp,0,3,0.000017693
usgs_earthquakes,cpp,0,4,0.000017633
usgs_earthquakes,cpp,0,5,0.000017573
usgs_earthquakes,cpp,0,6,0.000017653
usgs_earthquakes,cpp,0,7,0.000017673
usgs_earthquakes,cpp,0,8,0.000017522
usgs_earthquakes,cpp,0,9,0.000017553
usgs_earthquakes,cpp,0,10,0.000017533
usgs_earthquakes,cpp,0,11,0.000017823
usgs_earthquakes,cpp,0,12,0.000017723
usgs_earthquakes,cpp,0,13,0.000017573
usgs_earthquakes,cpp,0,14,0.000017643
usgs_earthquakes,cpp,0,15,0.000017593
usgs_earthquakes,cpp,0,16,0.000017593
usgs_earthquakes,cpp,0,17,0.000017452
usgs_earthquakes,cpp,0,18,0.000017603
usgs_earthquakes,cpp,0,19,0.000017793
usgs_earthquakes,cpp,0,20,0.000018014
usgs_earthquakes,cpp,0,21,0.000017643
usgs_earthquakes,cpp,0,22,0.000017583
usgs_earthquakes,cpp,0,23,0.000017653
usgs_earthquakes,cpp,0,24,0.000017723
usgs_earthquakes,cpp,0,25,0.000017613
usgs_earthquakes,cpp,0,26,0.000017632
usgs_earthquakes,cpp,0,27,0.000017603
usgs_earthquakes,cpp,0,28,0.000017442
usgs_earthquakes,cpp,0,29,0.000017503
usgs_earthquakes,cpp,0,30,0.000017593
usgs_earthquakes,cpp,0,31,0.000017572
usgs_earthquakes,cpp,0,32,0.000017443
usgs_earthquakes,cpp,0,33,0.000017703
usgs_earthquakes,cpp,0,34,0.000046707
usgs_earthquakes,cpp,0,35,0.000033923
usgs_earthquakes,cpp,0,36,0.000018635
usgs_earthquakes,cpp,0,37,0.000017653
usgs_earthquakes,cpp,0,38,0.000017563
usgs_earthquakes,cpp,0,39,0.000017623
usgs_earthquakes,cpp,0,40,0.000017472
noaa_co2,cpp,0,0,0.005474847
noaa_co2,cpp,0,1,0.005425715
noaa_co2,cpp,0,2,0.005417971
noaa_co2,cpp,0,3,0.005509752
noaa_co2,cpp,0,4,0.005425084
noaa_co2,cpp,0,5,0.005425294
noaa_co2,cpp,0,6,0.005424183
noaa_co2,cpp,0,7,0.005426036
noaa_co2,cpp,0,8,0.005416007
noaa_co2,cpp,0,9,0.005425194
noaa_co2,cpp,0,10,0.005417049
noaa_co2,cpp,0,11,0.005420686
noaa_co2,cpp,0,12,0.005423200
noaa_co2,cpp,0,13,0.005414985
noaa_co2,cpp,0,14,0.005420256
noaa_co2,cpp,0,15,0.005412480
noaa_co2,cpp,0,16,0.005414745
noaa_co2,cpp,0,17,0.005430825
noaa_co2,cpp,0,18,0.005419033
noaa_co2,cpp,0,19,0.005426316
noaa_co2,cpp,0,20,0.005416018
noaa_co2,cpp,0,21,0.005422739
noaa_co2,cpp,0,22,0.005464959
noaa_co2,cpp,0,23,0.005413392
noaa_co2,cpp,0,24,0.005427880
noaa_co2,cpp,0,25,0.005412460
noaa_co2,cpp,0,26,0.005427208
noaa_co2,cpp,0,27,0.005413533
noaa_co2,cpp,0,28,0.005498080
noaa_co2,cpp,0,29,0.005416528
noaa_co2,cpp,0,30,0.005420224
noaa_co2,cpp,0,31,0.005424824
noaa_co2,cpp,0,32,0.005413182
noaa_co2,cpp,0,33,0.005423692
noaa_co2,cpp,0,34,0.005419483
noaa_co2,cpp,0,35,0.005432057
noaa_co2,cpp,0,36,0.005411298
noaa_co2,cpp,0,37,0.005416709
noaa_co2,cpp,0,38,0.005426887
noaa_co2,cpp,0,39,0.005417530
noaa_co2,cpp,0,40,0.005427910
usgs_earthquakes,rust,5,0,0.000012944
usgs_earthquakes,rust,5,1,0.000011992
usgs_earthquakes,rust,5,2,0.000012092
usgs_earthquakes,rust,5,3,0.000012694
usgs_earthquakes,rust,5,4,0.000012082
usgs_earthquakes,rust,5,5,0.000011963
usgs_earthquakes,rust,5,6,0.000012102
usgs_earthquakes,rust,5,7,0.000012033
usgs_earthquakes,rust,5,8,0.000012573
usgs_earthquakes,rust,5,9,0.000012353
usgs_earthquakes,rust,5,10,0.000012212
usgs_earthquakes,rust,5,11,0.000012373
usgs_earthquakes,rust,5,12,0.000012093
usgs_earthquakes,rust,5,13,0.000012263
usgs_earthquakes,rust,5,14,0.000012293
usgs_earthquakes,rust,5,15,0.000012323
usgs_earthquakes,rust,5,16,0.000012113
usgs_earthquakes,rust,5,17,0.000012303
usgs_earthquakes,rust,5,18,0.000012262
usgs_earthquakes,rust,5,19,0.000012172
usgs_earthquakes,rust,5,20,0.000011912
usgs_earthquakes,rust,5,21,0.000011983
usgs_earthquakes,rust,5,22,0.000012062
usgs_earthquakes,rust,5,23,0.000011792
usgs_earthquakes,rust,5,24,0.000012283
usgs_earthquakes,rust,5,25,0.000012173
usgs_earthquakes,rust,5,26,0.000025929
usgs_earthquakes,rust,5,27,0.000012343
usgs_earthquakes,rust,5,28,0.000012052
usgs_earthquakes,rust,5,29,0.000012173
usgs_earthquakes,rust,5,30,0.000011992
usgs_earthquakes,rust,5,31,0.000011882
usgs_earthquakes,rust,5,32,0.000012212
usgs_earthquakes,rust,5,33,0.000012363
usgs_earthquakes,rust,5,34,0.000012003
usgs_earthquakes,rust,5,35,0.000012082
usgs_earthquakes,rust,5,36,0.000012123
usgs_earthquakes,rust,5,37,0.000011952
usgs_earthquakes,rust,5,38,0.000011963
usgs_earthquakes,rust,5,39,0.000012373
usgs_earthquakes,rust,5,40,0.000012093
cern_dimuon,rust,2,0,0.000646895
cern_dimuon,rust,2,1,0.000629452
cern_dimuon,rust,2,2,0.000622360
cern_dimuon,rust,2,3,0.000611138
cern_dimuon,rust,2,4,0.000645953
cern_dimuon,rust,2,5,0.000624463
cern_dimuon,rust,2,6,0.000614865
cern_dimuon,rust,2,7,0.000640864
cern_dimuon,rust,2,8,0.000616609
cern_dimuon,rust,2,9,0.000624843
cern_dimuon,rust,2,10,0.000622860
cern_dimuon,rust,2,11,0.000612300
cern_dimuon,rust,2,12,0.000618843
cern_dimuon,rust,2,13,0.000632077
cern_dimuon,rust,2,14,0.000619995
cern_dimuon,rust,2,15,0.000624383
cern_dimuon,rust,2,16,0.000614765
cern_dimuon,rust,2,17,0.000625646
cern_dimuon,rust,2,18,0.000621207
cern_dimuon,rust,2,19,0.000611509
cern_dimuon,rust,2,20,0.000644740
cern_dimuon,rust,2,21,0.000625425
cern_dimuon,rust,2,22,0.000610757
cern_dimuon,rust,2,23,0.000630144
cern_dimuon,rust,2,24,0.000611259
cern_dimuon,rust,2,25,0.000623963
cern_dimuon,rust,2,26,0.000620225
cern_dimuon,rust,2,27,0.000610898
cern_dimuon,rust,2,28,0.000621387
cern_dimuon,rust,2,29,0.000611620
cern_dimuon,rust,2,30,0.000619904
cern_dimuon,rust,2,31,0.000619714
cern_dimuon,rust,2,32,0.000609887
cern_dimuon,rust,2,33,0.000620195
cern_dimuon,rust,2,34,0.000618642
cern_dimuon,rust,2,35,0.000610698
cern_dimuon,rust,2,36,0.000621136
cern_dimuon,rust,2,37,0.000613944
cern_dimuon,rust,2,38,0.000622419
cern_dimuon,rust,2,39,0.000620476
cern_dimuon,rust,2,40,0.000612160
nist_strd,cpp,1,0,0.024139700
nist_strd,cpp,1,1,0.024078887
nist_strd,cpp,1,2,0.023913498
nist_strd,cpp,1,3,0.024057576
nist_strd,cpp,1,4,0.024022251
nist_strd,cpp,1,5,0.024198098
nist_strd,cpp,1,6,0.024172962
nist_strd,cpp,1,7,0.024109192
nist_strd,cpp,1,8,0.024129752
nist_strd,cpp,1,9,0.024155990
nist_strd,cpp,1,10,0.023949074
nist_strd,cpp,1,11,0.024108452
nist_strd,cpp,1,12,0.024074348
nist_strd,cpp,1,13,0.024221792
nist_strd,cpp,1,14,0.024084958
nist_strd,cpp,1,15,0.024045804
nist_strd,cpp,1,16,0.024087041
nist_strd,cpp,1,17,0.024135702
nist_strd,cpp,1,18,0.024010809
nist_strd,cpp,1,19,0.023981535
nist_strd,cpp,1,20,0.023915583
nist_strd,cpp,1,21,0.024229286
nist_strd,cpp,1,22,0.024034443
nist_strd,cpp,1,23,0.023956087
nist_strd,cpp,1,24,0.024077744
nist_strd,cpp,1,25,0.024037819
nist_strd,cpp,1,26,0.024095768
nist_strd,cpp,1,27,0.024035596
nist_strd,cpp,1,28,0.024218426
nist_strd,cpp,1,29,0.024061514
nist_strd,cpp,1,30,0.024045495
nist_strd,cpp,1,31,0.024038482
nist_strd,cpp,1,32,0.024071963
nist_strd,cpp,1,33,0.024067195
nist_strd,cpp,1,34,0.024004658
nist_strd,cpp,1,35,0.024115043
nist_strd,cpp,1,36,0.024087362
nist_strd,cpp,1,37,0.024104684
nist_strd,cpp,1,38,0.024046316
nist_strd,cpp,1,39,0.024077574
nist_strd,cpp,1,40,0.024124762
cern_dimuon,rust,0,0,0.000628471
cern_dimuon,rust,0,1,0.000612120
cern_dimuon,rust,0,2,0.000644861
cern_dimuon,rust,0,3,0.000627689
cern_dimuon,rust,0,4,0.000615947
cern_dimuon,rust,0,5,0.000622870
cern_dimuon,rust,0,6,0.000628951
cern_dimuon,rust,0,7,0.000615577
cern_dimuon,rust,0,8,0.000642256
cern_dimuon,rust,0,9,0.000616398
cern_dimuon,rust,0,10,0.000627349
cern_dimuon,rust,0,11,0.000623842
cern_dimuon,rust,0,12,0.000616619
cern_dimuon,rust,0,13,0.000627449
cern_dimuon,rust,0,14,0.000640032
cern_dimuon,rust,0,15,0.000616098
cern_dimuon,rust,0,16,0.000626847
cern_dimuon,rust,0,17,0.000612060
cern_dimuon,rust,0,18,0.000627889
cern_dimuon,rust,0,19,0.000630785
cern_dimuon,rust,0,20,0.000614484
cern_dimuon,rust,0,21,0.000640863
cern_dimuon,rust,0,22,0.000624042
cern_dimuon,rust,0,23,0.000613502
cern_dimuon,rust,0,24,0.000627599
cern_dimuon,rust,0,25,0.000613944
cern_dimuon,rust,0,26,0.000625164
cern_dimuon,rust,0,27,0.000623291
cern_dimuon,rust,0,28,0.000652766
cern_dimuon,rust,0,29,0.000628010
cern_dimuon,rust,0,30,0.000624784
cern_dimuon,rust,0,31,0.000611469
cern_dimuon,rust,0,32,0.000621919
cern_dimuon,rust,0,33,0.000612310
cern_dimuon,rust,0,34,0.000625726
cern_dimuon,rust,0,35,0.000625224
cern_dimuon,rust,0,36,0.000615366
cern_dimuon,rust,0,37,0.000624683
cern_dimuon,rust,0,38,0.000622450
cern_dimuon,rust,0,39,0.000613362
cern_dimuon,rust,0,40,0.000622580
usgs_earthquakes,cpp,3,0,0.000017793
usgs_earthquakes,cpp,3,1,0.000017673
usgs_earthquakes,cpp,3,2,0.000017633
usgs_earthquakes,cpp,3,3,0.000017633
usgs_earthquakes,cpp,3,4,0.000017793
usgs_earthquakes,cpp,3,5,0.000017663
usgs_earthquakes,cpp,3,6,0.000017733
usgs_earthquakes,cpp,3,7,0.000017733
usgs_earthquakes,cpp,3,8,0.000017653
usgs_earthquakes,cpp,3,9,0.000017633
usgs_earthquakes,cpp,3,10,0.000017623
usgs_earthquakes,cpp,3,11,0.000017553
usgs_earthquakes,cpp,3,12,0.000017663
usgs_earthquakes,cpp,3,13,0.000017693
usgs_earthquakes,cpp,3,14,0.000017633
usgs_earthquakes,cpp,3,15,0.000021610
usgs_earthquakes,cpp,3,16,0.000017913
usgs_earthquakes,cpp,3,17,0.000017724
usgs_earthquakes,cpp,3,18,0.000017742
usgs_earthquakes,cpp,3,19,0.000017723
usgs_earthquakes,cpp,3,20,0.000017733
usgs_earthquakes,cpp,3,21,0.000017602
usgs_earthquakes,cpp,3,22,0.000017632
usgs_earthquakes,cpp,3,23,0.000017583
usgs_earthquakes,cpp,3,24,0.000017702
usgs_earthquakes,cpp,3,25,0.000017683
usgs_earthquakes,cpp,3,26,0.000017923
usgs_earthquakes,cpp,3,27,0.000017953
usgs_earthquakes,cpp,3,28,0.000017693
usgs_earthquakes,cpp,3,29,0.000017632
usgs_earthquakes,cpp,3,30,0.000017754
usgs_earthquakes,cpp,3,31,0.000017632
usgs_earthquakes,cpp,3,32,0.000017662
usgs_earthquakes,cpp,3,33,0.000017713
usgs_earthquakes,cpp,3,34,0.000017663
usgs_earthquakes,cpp,3,35,0.000017692
usgs_earthquakes,cpp,3,36,0.000017702
